InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice,TotalPrice
INV500131,2023-05-20,10023,France,STK009,Vase en verre,5,18.27,91.35
INV500132,2023-02-19,10023,France,STK005,Bougie parfumee,1,12.38,12.38
INV500132,2023-02-19,10023,France,STK007,Panier de rangement,3,19.48,58.44
INV500132,2023-02-19,10023,France,STK009,Vase en verre,4,16.75,67.0
INV500132,2023-02-19,10023,France,STK006,Cadre photo bois,5,10.31,51.550000000000004
INV500133,2023-03-25,10023,France,STK003,Set de tasses ceramique,1,12.48,12.48
INV500133,2023-03-25,10023,France,STK007,Panier de rangement,5,18.53,92.65
INV500133,2023-03-25,10023,France,STK002,Coussin en lin,3,16.81,50.42999999999999
INV500134,2023-03-22,10023,France,STK012,Miroir mural rond,1,44.17,44.17
INV500134,2023-03-22,10023,France,STK002,Coussin en lin,4,18.44,73.76
INV500134,2023-03-22,10023,France,STK012,Miroir mural rond,3,40.39,121.17
INV500135,2023-11-14,10023,France,STK004,Plaid tricote,4,24.44,97.76
INV500135,2023-11-14,10023,France,STK002,Coussin en lin,4,14.64,58.56
INV500135,2023-11-14,10023,France,STK002,Coussin en lin,1,18.23,18.23
INV500136,2023-06-01,10023,France,STK005,Bougie parfumee,3,12.02,36.06
INV500136,2023-06-01,10023,France,STK002,Coussin en lin,5,11.48,57.400000000000006
INV500137,2023-07-01,10023,France,STK009,Vase en verre,1,19.97,19.97
INV500137,2023-07-01,10023,France,STK003,Set de tasses ceramique,3,16.63,49.89
INV500138,2023-02-04,10023,France,STK010,Guirlande lumineuse,3,11.51,34.53
INV500138,2023-02-04,10023,France,STK004,Plaid tricote,4,31.11,124.44
INV500138,2023-02-04,10023,France,STK010,Guirlande lumineuse,2,14.33,28.66
INV500138,2023-02-04,10023,France,STK005,Bougie parfumee,1,12.08,12.08
INV500139,2023-03-05,10023,France,STK001,Lampe de bureau design,2,22.42,44.84
INV500140,2023-09-05,10023,France,STK003,Set de tasses ceramique,5,14.68,73.4
INV500141,2023-10-24,10024,Italy,STK004,Plaid tricote,3,34.57,103.71000000000001
INV500141,2023-10-24,10024,Italy,STK012,Miroir mural rond,2,42.75,85.5
INV500141,2023-10-24,10024,Italy,STK007,Panier de rangement,1,24.72,24.72
INV500141,2023-10-24,10024,Italy,STK001,Lampe de bureau design,5,25.44,127.2
INV500142,2023-08-04,10024,Italy,STK004,Plaid tricote,1,38.49,38.49
INV500142,2023-08-04,10024,Italy,STK006,Cadre photo bois,4,8.41,33.64
INV500142,2023-08-04,10024,Italy,STK010,Guirlande lumineuse,1,14.69,14.69
INV500142,2023-08-04,10024,Italy,STK002,Coussin en lin,3,17.46,52.38
INV500143,2023-08-30,10024,Italy,STK002,Coussin en lin,5,19.68,98.4
INV500144,2023-06-10,10024,Italy,STK006,Cadre photo bois,1,9.91,9.91
INV500144,2023-06-10,10024,Italy,STK003,Set de tasses ceramique,2,14.83,29.66
INV500144,2023-06-10,10024,Italy,STK012,Miroir mural rond,4,45.89,183.56
INV500145,2023-01-02,10024,Italy,STK006,Cadre photo bois,2,5.71,11.42
INV500145,2023-01-02,10024,Italy,STK009,Vase en verre,4,20.43,81.72
INV500145,2023-01-02,10024,Italy,STK004,Plaid tricote,3,25.38,76.14
INV500146,2023-09-14,10024,Italy,STK006,Cadre photo bois,2,9.53,19.06
INV500146,2023-09-14,10024,Italy,STK001,Lampe de bureau design,2,15.41,30.82
INV500146,2023-09-14,10024,Italy,STK002,Coussin en lin,5,17.55,87.75
INV500147,2023-05-24,10024,Italy,STK004,Plaid tricote,1,26.52,26.52
INV500147,2023-05-24,10024,Italy,STK011,Plateau en bambou,1,24.29,24.29
INV500147,2023-05-24,10024,Italy,STK012,Miroir mural rond,3,45.94,137.82
INV500148,2023-05-28,10024,Italy,STK001,Lampe de bureau design,2,24.82,49.64
INV500148,2023-05-28,10024,Italy,STK011,Plateau en bambou,5,17.43,87.15
INV500148,2023-05-28,10024,Italy,STK005,Bougie parfumee,2,14.27,28.54
INV500148,2023-05-28,10024,Italy,STK010,Guirlande lumineuse,1,13.09,13.09
INV500149,2023-12-01,10024,Italy,STK007,Panier de rangement,5,19.94,99.7
INV500149,2023-12-01,10024,Italy,STK008,Tapis de bain,3,36.43,109.28999999999999
INV500149,2023-12-01,10024,Italy,STK003,Set de tasses ceramique,5,13.64,68.2
INV500150,2023-06-30,10024,Italy,STK002,Coussin en lin,5,16.49,82.44999999999999
INV500150,2023-06-30,10024,Italy,STK002,Coussin en lin,5,20.6,103.0
INV500151,2023-03-08,10024,Italy,STK008,Tapis de bain,4,26.24,104.96
INV500151,2023-03-08,10024,Italy,STK005,Bougie parfumee,2,15.42,30.84
INV500152,2023-09-25,10024,Italy,STK005,Bougie parfumee,5,17.69,88.45
INV500152,2023-09-25,10024,Italy,STK009,Vase en verre,5,19.49,97.44999999999999
INV500153,2023-08-29,10024,Italy,STK009,Vase en verre,3,15.76,47.28
INV500153,2023-08-29,10024,Italy,STK004,Plaid tricote,4,32.48,129.92
INV500154,2023-02-10,10024,Italy,STK003,Set de tasses ceramique,5,14.79,73.94999999999999
INV500155,2023-06-26,10024,Italy,STK010,Guirlande lumineuse,5,14.68,73.4
INV500155,2023-06-26,10024,Italy,STK010,Guirlande lumineuse,2,13.12,26.24
INV500155,2023-06-26,10024,Italy,STK010,Guirlande lumineuse,1,15.16,15.16
INV500156,2023-09-20,10024,Italy,STK005,Bougie parfumee,5,13.02,65.1
INV500156,2023-09-20,10024,Italy,STK005,Bougie parfumee,1,12.27,12.27
INV500156,2023-09-20,10024,Italy,STK006,Cadre photo bois,5,8.41,42.05
INV500157,2023-05-01,10025,France,STK001,Lampe de bureau design,5,21.22,106.1
INV500157,2023-05-01,10025,France,STK002,Coussin en lin,2,21.34,42.68
INV500157,2023-05-01,10025,France,STK003,Set de tasses ceramique,1,19.44,19.44
INV500157,2023-05-01,10025,France,STK009,Vase en verre,3,19.29,57.87
INV500158,2023-09-03,10025,France,STK012,Miroir mural rond,4,35.66,142.64
INV500158,2023-09-03,10025,France,STK012,Miroir mural rond,4,40.02,160.08
INV500159,2023-09-05,10025,France,STK011,Plateau en bambou,4,23.77,95.08
INV500159,2023-09-05,10025,France,STK002,Coussin en lin,1,14.58,14.58
INV500160,2023-08-09,10026,Germany,STK012,Miroir mural rond,4,43.81,175.24
INV500160,2023-08-09,10026,Germany,STK008,Tapis de bain,3,24.57,73.71000000000001
INV500160,2023-08-09,10026,Germany,STK006,Cadre photo bois,1,13.79,13.79
INV500161,2023-02-18,10026,Germany,STK004,Plaid tricote,5,28.68,143.4
INV500161,2023-02-18,10026,Germany,STK011,Plateau en bambou,3,25.92,77.76
INV500162,2023-01-10,10026,Germany,STK010,Guirlande lumineuse,2,14.63,29.26
INV500162,2023-01-10,10026,Germany,STK007,Panier de rangement,3,28.9,86.69999999999999
INV500162,2023-01-10,10026,Germany,STK010,Guirlande lumineuse,5,16.21,81.05000000000001
INV500162,2023-01-10,10026,Germany,STK010,Guirlande lumineuse,2,14.84,29.68
INV500163,2023-08-11,10027,France,STK004,Plaid tricote,5,38.0,190.0
INV500163,2023-08-11,10027,France,STK006,Cadre photo bois,2,10.59,21.18
INV500164,2023-01-02,10028,Italy,STK001,Lampe de bureau design,3,25.53,76.59
INV500164,2023-01-02,10028,Italy,STK005,Bougie parfumee,5,15.36,76.8
INV500165,2023-07-19,10028,Italy,STK004,Plaid tricote,2,26.82,53.64
INV500165,2023-07-19,10028,Italy,STK010,Guirlande lumineuse,2,14.57,29.14
INV500165,2023-07-19,10028,Italy,STK002,Coussin en lin,2,21.74,43.48
INV500166,2023-07-04,10028,Italy,STK012,Miroir mural rond,2,32.77,65.54
INV500166,2023-07-04,10028,Italy,STK010,Guirlande lumineuse,5,12.12,60.599999999999994
INV500167,2023-03-24,10028,Italy,STK010,Guirlande lumineuse,2,14.24,28.48
INV500167,2023-03-24,10028,Italy,STK002,Coussin en lin,1,18.09,18.09
INV500168,2023-02-20,10028,Italy,STK005,Bougie parfumee,3,11.09,33.269999999999996
INV500169,2023-03-05,10029,France,STK006,Cadre photo bois,5,11.69,58.449999999999996
INV500169,2023-03-05,10029,France,STK009,Vase en verre,2,24.42,48.84
INV500169,2023-03-05,10029,France,STK003,Set de tasses ceramique,3,13.98,41.94
INV500169,2023-03-05,10029,France,STK002,Coussin en lin,3,16.35,49.050000000000004
INV500170,2023-12-17,10030,France,STK003,Set de tasses ceramique,2,17.8,35.6
INV500171,2023-09-06,10030,France,STK009,Vase en verre,4,14.71,58.84
INV500172,2023-09-29,10030,France,STK003,Set de tasses ceramique,1,16.38,16.38
INV500172,2023-09-29,10030,France,STK002,Coussin en lin,4,22.81,91.24
INV500172,2023-09-29,10030,France,STK002,Coussin en lin,5,20.38,101.89999999999999
INV500172,2023-09-29,10030,France,STK011,Plateau en bambou,5,26.37,131.85
INV500173,2023-10-09,10031,Italy,STK011,Plateau en bambou,5,23.22,116.1
INV500174,2023-12-08,10031,Italy,STK003,Set de tasses ceramique,4,13.2,52.8
INV500174,2023-12-08,10031,Italy,STK009,Vase en verre,3,24.58,73.74
INV500174,2023-12-08,10031,Italy,STK011,Plateau en bambou,5,18.97,94.85
INV500175,2023-11-29,10031,Italy,STK011,Plateau en bambou,5,20.59,102.95
INV500175,2023-11-29,10031,Italy,STK010,Guirlande lumineuse,1,17.64,17.64
INV500175,2023-11-29,10031,Italy,STK011,Plateau en bambou,5,21.94,109.7
INV500176,2023-07-27,10031,Italy,STK003,Set de tasses ceramique,2,14.81,29.62
INV500176,2023-07-27,10031,Italy,STK012,Miroir mural rond,1,37.86,37.86
INV500176,2023-07-27,10031,Italy,STK002,Coussin en lin,3,17.21,51.63
INV500176,2023-07-27,10031,Italy,STK009,Vase en verre,5,19.9,99.5
INV500177,2023-10-12,10031,Italy,STK007,Panier de rangement,5,24.15,120.75
INV500178,2023-04-18,10031,Italy,STK006,Cadre photo bois,1,10.16,10.16
INV500178,2023-04-18,10031,Italy,STK004,Plaid tricote,3,27.19,81.57000000000001
INV500178,2023-04-18,10031,Italy,STK012,Miroir mural rond,1,33.62,33.62
INV500179,2023-03-06,10031,Italy,STK004,Plaid tricote,4,26.91,107.64
INV500179,2023-03-06,10031,Italy,STK007,Panier de rangement,5,22.65,113.25
INV500179,2023-03-06,10031,Italy,STK002,Coussin en lin,3,23.19,69.57000000000001
INV500180,2023-10-19,10031,Italy,STK007,Panier de rangement,1,20.67,20.67
INV500180,2023-10-19,10031,Italy,STK012,Miroir mural rond,4,40.32,161.28
INV500180,2023-10-19,10031,Italy,STK004,Plaid tricote,2,42.53,85.06
INV500180,2023-10-19,10031,Italy,STK004,Plaid tricote,5,31.53,157.65
INV500181,2023-08-28,10032,Germany,STK010,Guirlande lumineuse,1,14.94,14.94
INV500182,2023-10-28,10032,Germany,STK012,Miroir mural rond,3,45.96,137.88
INV500182,2023-10-28,10032,Germany,STK006,Cadre photo bois,4,10.36,41.44
INV500183,2023-11-13,10032,Germany,STK008,Tapis de bain,4,28.41,113.64
INV500183,2023-11-13,10032,Germany,STK007,Panier de rangement,2,21.31,42.62
INV500184,2023-01-03,10032,Germany,STK010,Guirlande lumineuse,5,17.22,86.1
INV500184,2023-01-03,10032,Germany,STK001,Lampe de bureau design,4,23.45,93.8
INV500185,2023-12-14,10032,Germany,STK001,Lampe de bureau design,5,29.62,148.1
INV500185,2023-12-14,10032,Germany,STK012,Miroir mural rond,4,40.36,161.44
INV500185,2023-12-14,10032,Germany,STK004,Plaid tricote,4,32.61,130.44
INV500185,2023-12-14,10032,Germany,STK001,Lampe de bureau design,2,27.42,54.84
INV500186,2023-12-01,10032,Germany,STK004,Plaid tricote,5,34.57,172.85
INV500186,2023-12-01,10032,Germany,STK010,Guirlande lumineuse,1,16.3,16.3
INV500186,2023-12-01,10032,Germany,STK001,Lampe de bureau design,2,28.72,57.44
INV500187,2023-12-14,10032,Germany,STK005,Bougie parfumee,4,12.47,49.88
INV500187,2023-12-14,10032,Germany,STK006,Cadre photo bois,4,10.01,40.04
INV500187,2023-12-14,10032,Germany,STK010,Guirlande lumineuse,5,9.76,48.8
INV500187,2023-12-14,10032,Germany,STK001,Lampe de bureau design,1,19.32,19.32
INV500188,2023-06-04,10033,France,STK011,Plateau en bambou,1,23.2,23.2
INV500188,2023-06-04,10033,France,STK011,Plateau en bambou,2,19.96,39.92
INV500188,2023-06-04,10033,France,STK011,Plateau en bambou,5,26.83,134.14999999999998
INV500189,2023-06-08,10033,France,STK005,Bougie parfumee,3,12.71,38.13
INV500189,2023-06-08,10033,France,STK008,Tapis de bain,3,35.57,106.71000000000001
INV500189,2023-06-08,10033,France,STK001,Lampe de bureau design,5,26.25,131.25
INV500190,2023-04-02,10033,France,STK004,Plaid tricote,5,26.62,133.1
INV500191,2023-09-17,10033,France,STK011,Plateau en bambou,4,27.38,109.52
INV500191,2023-09-17,10033,France,STK005,Bougie parfumee,1,9.84,9.84
INV500191,2023-09-17,10033,France,STK011,Plateau en bambou,4,27.03,108.12
INV500192,2023-11-03,10033,France,STK004,Plaid tricote,4,21.37,85.48
INV500192,2023-11-03,10033,France,STK006,Cadre photo bois,2,9.61,19.22
INV500192,2023-11-03,10033,France,STK004,Plaid tricote,5,31.79,158.95
INV500192,2023-11-03,10033,France,STK004,Plaid tricote,5,29.83,149.14999999999998
INV500193,2023-03-21,10033,France,STK004,Plaid tricote,1,21.74,21.74
INV500193,2023-03-21,10033,France,STK003,Set de tasses ceramique,5,19.0,95.0
INV500193,2023-03-21,10033,France,STK002,Coussin en lin,5,14.72,73.60000000000001
INV500193,2023-03-21,10033,France,STK004,Plaid tricote,2,31.48,62.96
INV500194,2023-08-28,10033,France,STK011,Plateau en bambou,3,20.42,61.260000000000005
INV500194,2023-08-28,10033,France,STK004,Plaid tricote,3,29.81,89.42999999999999
INV500194,2023-08-28,10033,France,STK004,Plaid tricote,4,28.1,112.4
INV500194,2023-08-28,10033,France,STK011,Plateau en bambou,2,21.52,43.04
INV500195,2023-08-29,10033,France,STK012,Miroir mural rond,3,35.11,105.33
INV500195,2023-08-29,10033,France,STK002,Coussin en lin,1,18.2,18.2
INV500195,2023-08-29,10033,France,STK001,Lampe de bureau design,5,26.42,132.10000000000002
INV500195,2023-08-29,10033,France,STK005,Bougie parfumee,5,13.88,69.4
INV500196,2023-04-02,10034,France,STK003,Set de tasses ceramique,3,16.73,50.19
INV500196,2023-04-02,10034,France,STK002,Coussin en lin,5,14.93,74.65
INV500197,2023-02-22,10034,France,STK010,Guirlande lumineuse,4,14.82,59.28
INV500197,2023-02-22,10034,France,STK012,Miroir mural rond,1,35.1,35.1
INV500198,2023-08-17,10034,France,STK009,Vase en verre,2,13.71,27.42
INV500199,2023-03-16,10034,France,STK001,Lampe de bureau design,1,26.53,26.53
INV500199,2023-03-16,10034,France,STK008,Tapis de bain,1,31.27,31.27
INV500200,2023-12-15,10035,Portugal,STK006,Cadre photo bois,4,8.81,35.24
INV500200,2023-12-15,10035,Portugal,STK005,Bougie parfumee,2,11.03,22.06
INV500200,2023-12-15,10035,Portugal,STK010,Guirlande lumineuse,3,10.81,32.43
INV500200,2023-12-15,10035,Portugal,STK005,Bougie parfumee,3,16.68,50.04
INV500201,2023-05-22,10035,Portugal,STK005,Bougie parfumee,2,12.62,25.24
INV500201,2023-05-22,10035,Portugal,STK004,Plaid tricote,5,31.84,159.2
INV500201,2023-05-22,10035,Portugal,STK011,Plateau en bambou,1,18.63,18.63
INV500201,2023-05-22,10035,Portugal,STK003,Set de tasses ceramique,4,17.8,71.2
INV500202,2023-02-01,10035,Portugal,STK004,Plaid tricote,4,24.4,97.6
INV500202,2023-02-01,10035,Portugal,STK011,Plateau en bambou,2,16.67,33.34
INV500203,2023-01-25,10035,Portugal,STK003,Set de tasses ceramique,1,16.58,16.58
INV500203,2023-01-25,10035,Portugal,STK007,Panier de rangement,3,17.33,51.989999999999995
INV500203,2023-01-25,10035,Portugal,STK010,Guirlande lumineuse,5,14.21,71.05000000000001
INV500204,2023-04-08,10035,Portugal,STK007,Panier de rangement,5,21.45,107.25
INV500204,2023-04-08,10035,Portugal,STK008,Tapis de bain,2,28.44,56.88
INV500205,2023-03-25,10035,Portugal,STK010,Guirlande lumineuse,3,13.46,40.38
INV500206,2023-02-09,10035,Portugal,STK012,Miroir mural rond,2,38.34,76.68
INV500206,2023-02-09,10035,Portugal,STK008,Tapis de bain,5,24.65,123.25
INV500206,2023-02-09,10035,Portugal,STK007,Panier de rangement,4,20.84,83.36
INV500206,2023-02-09,10035,Portugal,STK012,Miroir mural rond,4,34.09,136.36
INV500207,2023-01-18,10035,Portugal,STK003,Set de tasses ceramique,1,12.74,12.74
INV500208,2023-06-04,10035,Portugal,STK008,Tapis de bain,5,26.14,130.7
INV500208,2023-06-04,10035,Portugal,STK010,Guirlande lumineuse,1,14.4,14.4
INV500208,2023-06-04,10035,Portugal,STK006,Cadre photo bois,5,9.7,48.5
INV500209,2023-03-04,10036,France,STK004,Plaid tricote,2,32.57,65.14
INV500209,2023-03-04,10036,France,STK002,Coussin en lin,3,19.77,59.31
INV500209,2023-03-04,10036,France,STK007,Panier de rangement,1,21.49,21.49
INV500209,2023-03-04,10036,France,STK009,Vase en verre,2,19.12,38.24
INV500210,2023-04-01,10036,France,STK006,Cadre photo bois,5,11.39,56.95
INV500210,2023-04-01,10036,France,STK011,Plateau en bambou,2,21.28,42.56
INV500210,2023-04-01,10036,France,STK011,Plateau en bambou,4,20.87,83.48
INV500211,2023-01-26,10036,France,STK006,Cadre photo bois,5,11.81,59.050000000000004
INV500212,2023-06-04,10037,France,STK009,Vase en verre,3,19.05,57.150000000000006
INV500212,2023-06-04,10037,France,STK002,Coussin en lin,5,16.91,84.55
INV500212,2023-06-04,10037,France,STK005,Bougie parfumee,5,12.83,64.15
INV500213,2023-09-16,10037,France,STK002,Coussin en lin,2,18.85,37.7
INV500213,2023-09-16,10037,France,STK007,Panier de rangement,3,19.03,57.09
INV500214,2023-08-20,10037,France,STK006,Cadre photo bois,5,11.25,56.25
INV500215,2023-07-18,10037,France,STK002,Coussin en lin,1,13.89,13.89
INV500215,2023-07-18,10037,France,STK004,Plaid tricote,4,36.06,144.24
INV500216,2023-10-18,10037,France,STK002,Coussin en lin,5,18.88,94.39999999999999
INV500216,2023-10-18,10037,France,STK001,Lampe de bureau design,3,32.14,96.42
INV500217,2023-11-14,10037,France,STK001,Lampe de bureau design,4,19.94,79.76
INV500217,2023-11-14,10037,France,STK012,Miroir mural rond,4,46.36,185.44
INV500218,2023-10-01,10037,France,STK002,Coussin en lin,4,17.78,71.12
INV500218,2023-10-01,10037,France,STK011,Plateau en bambou,1,17.86,17.86
INV500218,2023-10-01,10037,France,STK011,Plateau en bambou,3,22.06,66.17999999999999
INV500218,2023-10-01,10037,France,STK001,Lampe de bureau design,2,22.4,44.8
INV500219,2023-06-23,10037,France,STK004,Plaid tricote,4,36.58,146.32
INV500219,2023-06-23,10037,France,STK006,Cadre photo bois,2,11.25,22.5
INV500219,2023-06-23,10037,France,STK005,Bougie parfumee,4,14.13,56.52
INV500219,2023-06-23,10037,France,STK009,Vase en verre,3,22.39,67.17
INV500220,2023-12-15,10037,France,STK012,Miroir mural rond,5,40.47,202.35
INV500220,2023-12-15,10037,France,STK007,Panier de rangement,1,16.62,16.62
INV500220,2023-12-15,10037,France,STK003,Set de tasses ceramique,5,16.48,82.4
INV500220,2023-12-15,10037,France,STK002,Coussin en lin,5,16.77,83.85
INV500221,2023-03-09,10037,France,STK002,Coussin en lin,4,16.05,64.2
INV500222,2023-11-12,10037,France,STK004,Plaid tricote,3,32.24,96.72
INV500222,2023-11-12,10037,France,STK008,Tapis de bain,1,31.56,31.56
INV500223,2023-03-31,10038,Netherlands,STK003,Set de tasses ceramique,2,18.88,37.76
INV500223,2023-03-31,10038,Netherlands,STK011,Plateau en bambou,5,21.22,106.1
INV500224,2023-04-16,10038,Netherlands,STK003,Set de tasses ceramique,5,14.34,71.7
INV500224,2023-04-16,10038,Netherlands,STK007,Panier de rangement,5,20.14,100.7
INV500225,2023-02-07,10038,Netherlands,STK008,Tapis de bain,2,27.38,54.76
INV500225,2023-02-07,10038,Netherlands,STK004,Plaid tricote,1,35.64,35.64
INV500225,2023-02-07,10038,Netherlands,STK006,Cadre photo bois,4,10.74,42.96
INV500225,2023-02-07,10038,Netherlands,STK006,Cadre photo bois,4,9.01,36.04
INV500226,2023-02-20,10039,France,STK003,Set de tasses ceramique,2,20.21,40.42
INV500226,2023-02-20,10039,France,STK009,Vase en verre,3,20.51,61.53
INV500226,2023-02-20,10039,France,STK010,Guirlande lumineuse,3,14.04,42.12
INV500226,2023-02-20,10039,France,STK006,Cadre photo bois,4,8.34,33.36
INV500227,2023-06-16,10039,France,STK005,Bougie parfumee,5,13.89,69.45
INV500227,2023-06-16,10039,France,STK003,Set de tasses ceramique,1,17.47,17.47
INV500228,2023-06-20,10039,France,STK002,Coussin en lin,1,20.84,20.84
INV500228,2023-06-20,10039,France,STK005,Bougie parfumee,1,12.05,12.05
INV500229,2023-09-23,10039,France,STK002,Coussin en lin,3,18.69,56.07000000000001
INV500229,2023-09-23,10039,France,STK004,Plaid tricote,1,20.91,20.91
INV500229,2023-09-23,10039,France,STK002,Coussin en lin,1,19.7,19.7
INV500230,2023-06-11,10039,France,STK011,Plateau en bambou,4,23.89,95.56
INV500231,2023-11-26,10039,France,STK009,Vase en verre,3,19.92,59.760000000000005
INV500232,2023-01-12,10039,France,STK008,Tapis de bain,3,36.96,110.88
INV500232,2023-01-12,10039,France,STK005,Bougie parfumee,2,14.33,28.66
INV500233,2023-01-08,10039,France,STK003,Set de tasses ceramique,4,11.1,44.4
INV500233,2023-01-08,10039,France,STK003,Set de tasses ceramique,5,13.92,69.6
INV500233,2023-01-08,10039,France,STK010,Guirlande lumineuse,5,16.39,81.95
INV500234,2023-02-09,10039,France,STK005,Bougie parfumee,4,10.84,43.36
INV500234,2023-02-09,10039,France,STK012,Miroir mural rond,2,41.12,82.24
INV500234,2023-02-09,10039,France,STK012,Miroir mural rond,4,41.78,167.12
